age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
43,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
30,private,some-college,10,never-married,craft-repair,unmarried,white,male,40,united-states,<=50k
52,private,doctorate,16,married-civ-spouse,exec-managerial,husband,white,male,57,united-states,>50k
20,private,some-college,10,never-married,adm-clerical,own-child,white,female,4,united-states,<=50k
45,private,assoc-acdm,12,divorced,machine-op-inspct,own-child,white,male,40,united-states,<=50k
28,private,bachelors,13,married-civ-spouse,sales,husband,white,male,60,united-states,>50k
61,empty,prof-school,15,married-civ-spouse,empty,husband,white,male,40,united-states,>50k
48,local-gov,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
32,private,some-college,10,married-civ-spouse,tech-support,husband,white,male,45,united-states,<=50k
27,self-emp-not-inc,hs-grad,9,never-married,craft-repair,not-in-family,white,male,30,united-states,<=50k
38,private,bachelors,13,married-civ-spouse,other-service,husband,white,male,35,mexico,<=50k
33,private,5th-6th,3,married-spouse-absent,transport-moving,unmarried,other,male,20,el-salvador,<=50k
43,private,masters,14,divorced,exec-managerial,not-in-family,white,female,50,united-states,>50k
36,private,hs-grad,9,separated,transport-moving,other-relative,white,male,60,mexico,<=50k
38,private,11th,7,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
24,local-gov,hs-grad,9,never-married,tech-support,not-in-family,white,female,40,united-states,<=50k
22,private,10th,6,never-married,craft-repair,own-child,white,male,40,united-states,<=50k
30,private,bachelors,13,never-married,other-service,not-in-family,white,male,40,united-states,<=50k
55,empty,masters,14,married-civ-spouse,empty,husband,white,male,40,united-states,>50k
39,state-gov,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,50,united-states,<=50k
47,state-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k
46,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
23,empty,hs-grad,9,never-married,empty,own-child,white,male,60,united-states,<=50k
45,private,hs-grad,9,divorced,machine-op-inspct,unmarried,white,male,40,united-states,<=50k
55,private,bachelors,13,married-civ-spouse,craft-repair,other-relative,white,male,40,united-states,<=50k
68,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,8,united-states,<=50k
39,private,assoc-voc,11,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
39,private,hs-grad,9,divorced,farming-fishing,not-in-family,white,female,40,united-states,<=50k
37,private,bachelors,13,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
19,private,some-college,10,never-married,transport-moving,own-child,white,male,40,united-states,<=50k
20,private,11th,7,never-married,craft-repair,own-child,white,male,20,united-states,<=50k
49,empty,assoc-voc,11,married-spouse-absent,empty,unmarried,white,female,40,united-states,<=50k
33,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
21,private,hs-grad,9,never-married,other-service,not-in-family,white,male,35,united-states,<=50k
72,empty,bachelors,13,married-civ-spouse,empty,husband,white,male,3,united-states,<=50k
58,local-gov,masters,14,widowed,prof-specialty,unmarried,white,male,35,united-states,>50k
43,self-emp-inc,hs-grad,9,never-married,exec-managerial,not-in-family,black,male,55,united-states,<=50k
62,private,11th,7,separated,other-service,not-in-family,black,female,21,united-states,<=50k
21,private,some-college,10,never-married,farming-fishing,own-child,white,male,20,united-states,<=50k
26,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,<=50k
27,private,9th,5,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
49,local-gov,hs-grad,9,divorced,other-service,unmarried,white,female,40,united-states,<=50k
28,private,hs-grad,9,never-married,prof-specialty,other-relative,white,female,40,united-states,<=50k
29,private,some-college,10,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,>50k
58,private,10th,6,married-civ-spouse,transport-moving,husband,white,male,50,united-states,>50k
45,self-emp-inc,hs-grad,9,divorced,exec-managerial,not-in-family,white,female,40,united-states,<=50k
47,self-emp-not-inc,bachelors,13,never-married,craft-repair,not-in-family,white,female,40,united-states,<=50k
53,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
47,private,11th,7,divorced,other-service,unmarried,white,female,15,united-states,<=50k
35,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
43,private,some-college,10,married-civ-spouse,transport-moving,husband,white,male,45,united-states,<=50k
33,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,germany,>50k
49,local-gov,assoc-acdm,12,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
17,private,10th,6,never-married,other-service,not-in-family,white,male,20,el-salvador,<=50k
28,empty,some-college,10,divorced,empty,not-in-family,white,female,30,united-states,<=50k
25,private,bachelors,13,never-married,tech-support,not-in-family,white,male,40,united-states,<=50k
69,empty,9th,5,married-civ-spouse,empty,husband,white,male,20,united-states,<=50k
41,self-emp-not-inc,assoc-voc,11,divorced,sales,not-in-family,white,male,60,united-states,<=50k
31,private,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k
57,private,masters,14,divorced,exec-managerial,unmarried,white,male,40,united-states,>50k
40,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
47,private,some-college,10,divorced,exec-managerial,not-in-family,white,male,60,united-states,<=50k
50,private,12th,8,divorced,transport-moving,not-in-family,white,male,40,united-states,<=50k
36,private,bachelors,13,never-married,prof-specialty,own-child,white,male,50,united-states,<=50k
17,private,11th,7,never-married,handlers-cleaners,own-child,white,male,25,united-states,<=50k
30,local-gov,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,40,united-states,>50k
79,empty,hs-grad,9,married-civ-spouse,empty,husband,white,male,40,united-states,<=50k
42,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,>50k
67,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,50,united-states,<=50k
36,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,45,united-states,>50k
35,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
27,private,bachelors,13,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k
21,private,7th-8th,4,never-married,machine-op-inspct,own-child,white,male,40,united-states,<=50k
46,private,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k
20,private,11th,7,never-married,tech-support,other-relative,white,male,40,united-states,<=50k
17,private,11th,7,never-married,other-service,own-child,white,male,20,united-states,<=50k
28,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
33,private,11th,7,never-married,craft-repair,own-child,white,male,40,united-states,<=50k
55,private,hs-grad,9,divorced,sales,not-in-family,white,female,40,united-states,<=50k
55,self-emp-not-inc,some-college,10,married-civ-spouse,craft-repair,husband,white,male,50,united-states,<=50k
47,private,hs-grad,9,separated,craft-repair,unmarried,black,female,40,united-states,<=50k
29,private,some-college,10,never-married,sales,unmarried,white,female,40,united-states,<=50k
36,private,5th-6th,3,never-married,other-service,not-in-family,white,male,35,united-states,<=50k
37,private,bachelors,13,separated,other-service,not-in-family,white,male,70,england,<=50k
43,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,48,united-states,>50k
39,federal-gov,bachelors,13,never-married,prof-specialty,not-in-family,white,female,60,united-states,<=50k
47,self-emp-not-inc,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,<=50k
42,private,hs-grad,9,divorced,exec-managerial,unmarried,white,female,45,united-states,<=50k
48,local-gov,bachelors,13,divorced,prof-specialty,unmarried,white,female,60,united-states,<=50k
27,private,10th,6,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k
29,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,ecuador,<=50k
22,private,assoc-voc,11,never-married,other-service,not-in-family,white,female,30,united-states,<=50k
37,state-gov,hs-grad,9,separated,craft-repair,not-in-family,white,male,44,united-states,<=50k
38,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,<=50k
48,local-gov,masters,14,divorced,prof-specialty,unmarried,white,female,80,united-states,<=50k
46,self-emp-not-inc,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,50,united-states,<=50k
51,private,hs-grad,9,never-married,other-service,not-in-family,black,female,38,united-states,<=50k
35,private,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
18,private,11th,7,never-married,craft-repair,own-child,white,male,30,united-states,<=50k
45,private,hs-grad,9,separated,craft-repair,unmarried,black,female,40,united-states,<=50k
36,self-emp-not-inc,hs-grad,9,never-married,transport-moving,own-child,white,male,40,united-states,<=50k
73,private,some-college,10,widowed,priv-house-serv,unmarried,white,female,10,united-states,<=50k
52,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
17,private,10th,6,never-married,other-service,own-child,white,female,40,united-states,<=50k
29,federal-gov,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
31,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,40,empty,>50k
20,private,some-college,10,never-married,farming-fishing,own-child,white,male,10,united-states,<=50k
37,private,some-college,10,separated,other-service,other-relative,white,female,40,united-states,<=50k
40,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
32,private,assoc-acdm,12,married-civ-spouse,adm-clerical,husband,white,male,45,united-states,>50k
29,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,55,united-states,>50k
20,private,some-college,10,never-married,machine-op-inspct,own-child,white,female,40,united-states,<=50k
26,private,11th,7,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k
37,private,hs-grad,9,married-civ-spouse,tech-support,husband,white,male,80,united-states,>50k
18,empty,12th,8,never-married,empty,own-child,white,female,24,united-states,<=50k
33,empty,some-college,10,married-civ-spouse,empty,wife,white,female,50,united-states,<=50k
26,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,puerto-rico,<=50k
24,private,hs-grad,9,never-married,sales,own-child,white,female,30,united-states,<=50k
33,private,hs-grad,9,married-civ-spouse,other-service,own-child,white,female,25,united-states,<=50k
23,private,hs-grad,9,never-married,craft-repair,own-child,amer-indian-eskimo,male,40,united-states,<=50k
20,empty,10th,6,never-married,empty,own-child,black,male,40,united-states,<=50k
36,private,some-college,10,never-married,sales,not-in-family,white,male,50,united-states,<=50k
37,private,bachelors,13,widowed,prof-specialty,not-in-family,white,female,50,united-states,<=50k
24,private,assoc-voc,11,never-married,machine-op-inspct,own-child,white,male,35,united-states,<=50k
38,private,assoc-acdm,12,married-civ-spouse,craft-repair,husband,white,male,50,united-states,>50k
50,private,bachelors,13,divorced,prof-specialty,unmarried,white,female,45,united-states,<=50k
44,private,11th,7,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k
57,private,some-college,10,never-married,craft-repair,not-in-family,black,female,40,united-states,<=50k
37,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,70,united-states,<=50k
44,private,hs-grad,9,divorced,machine-op-inspct,not-in-family,white,male,55,united-states,<=50k
21,private,some-college,10,never-married,other-service,own-child,white,female,30,united-states,<=50k
31,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
45,private,hs-grad,9,married-spouse-absent,other-service,unmarried,black,female,60,united-states,>50k
20,local-gov,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,40,united-states,<=50k
52,private,hs-grad,9,separated,priv-house-serv,not-in-family,white,female,50,united-states,<=50k
47,self-emp-not-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,25,united-states,<=50k
41,private,some-college,10,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,<=50k
40,private,some-college,10,married-civ-spouse,sales,husband,white,male,60,united-states,>50k
41,state-gov,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,40,united-states,>50k
49,private,hs-grad,9,married-civ-spouse,machine-op-inspct,wife,white,female,40,united-states,<=50k
65,private,some-college,10,divorced,adm-clerical,unmarried,white,female,40,empty,<=50k
50,private,hs-grad,9,married-civ-spouse,machine-op-inspct,other-relative,asian-pac-islander,female,40,china,<=50k
59,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,>50k
18,private,some-college,10,never-married,adm-clerical,own-child,white,female,25,united-states,<=50k
45,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,45,united-states,>50k
17,private,11th,7,never-married,sales,own-child,white,female,40,united-states,<=50k
45,self-emp-inc,hs-grad,9,married-civ-spouse,sales,husband,white,male,32,united-states,>50k
73,private,11th,7,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
48,private,10th,6,married-civ-spouse,machine-op-inspct,husband,black,male,40,united-states,<=50k
64,empty,hs-grad,9,married-civ-spouse,empty,wife,white,female,20,united-states,<=50k
38,state-gov,assoc-acdm,12,never-married,exec-managerial,not-in-family,white,male,60,united-states,<=50k
37,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,50,united-states,>50k
26,private,hs-grad,9,never-married,adm-clerical,not-in-family,black,male,40,united-states,<=50k
46,self-emp-inc,masters,14,married-civ-spouse,exec-managerial,wife,white,female,50,united-states,>50k
54,federal-gov,some-college,10,divorced,adm-clerical,not-in-family,white,female,40,united-states,<=50k
65,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
29,private,assoc-acdm,12,married-civ-spouse,craft-repair,husband,white,male,45,united-states,<=50k
37,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
36,self-emp-not-inc,doctorate,16,separated,prof-specialty,unmarried,white,female,10,canada,<=50k
60,self-emp-not-inc,hs-grad,9,divorced,craft-repair,not-in-family,white,male,50,united-states,>50k
62,private,hs-grad,9,widowed,adm-clerical,not-in-family,white,female,20,germany,<=50k
20,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
32,empty,assoc-acdm,12,never-married,empty,unmarried,white,male,20,united-states,<=50k
29,state-gov,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
74,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,15,united-states,<=50k
37,local-gov,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,empty,<=50k
51,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
50,private,some-college,10,married-civ-spouse,transport-moving,husband,white,male,50,united-states,<=50k
42,private,hs-grad,9,never-married,sales,not-in-family,white,male,60,united-states,>50k
26,private,bachelors,13,never-married,prof-specialty,not-in-family,white,male,70,united-states,<=50k
58,self-emp-not-inc,hs-grad,9,divorced,exec-managerial,not-in-family,white,male,70,united-states,<=50k
30,empty,some-college,10,separated,empty,not-in-family,white,male,60,united-states,<=50k
23,private,some-college,10,never-married,sales,own-child,white,male,45,united-states,<=50k
35,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,44,united-states,<=50k
50,private,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,50,united-states,<=50k
17,empty,11th,7,never-married,empty,own-child,white,female,40,united-states,<=50k
35,private,hs-grad,9,divorced,craft-repair,unmarried,white,female,48,united-states,<=50k
31,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,50,united-states,<=50k
30,private,11th,7,never-married,handlers-cleaners,own-child,white,male,49,united-states,<=50k
84,self-emp-inc,some-college,10,married-civ-spouse,sales,husband,white,male,35,united-states,>50k
35,self-emp-not-inc,hs-grad,9,never-married,craft-repair,not-in-family,black,male,40,united-states,<=50k
45,self-emp-not-inc,assoc-voc,11,married-civ-spouse,farming-fishing,husband,white,male,50,united-states,>50k
46,private,hs-grad,9,never-married,craft-repair,own-child,white,male,40,united-states,<=50k
50,local-gov,some-college,10,married-civ-spouse,farming-fishing,husband,white,male,40,mexico,<=50k
37,private,11th,7,never-married,machine-op-inspct,not-in-family,white,male,40,united-states,<=50k
32,private,hs-grad,9,divorced,other-service,own-child,white,female,40,united-states,<=50k
27,federal-gov,some-college,10,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
22,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
29,private,bachelors,13,married-civ-spouse,tech-support,husband,white,male,40,united-states,<=50k
35,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,44,united-states,<=50k
38,private,some-college,10,married-civ-spouse,handlers-cleaners,wife,white,female,35,united-states,<=50k
29,private,7th-8th,4,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k
26,private,some-college,10,never-married,handlers-cleaners,other-relative,asian-pac-islander,male,44,philippines,<=50k
34,private,prof-school,15,never-married,prof-specialty,not-in-family,asian-pac-islander,female,40,united-states,<=50k
31,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
20,private,some-college,10,never-married,other-service,own-child,white,male,40,united-states,<=50k
37,private,masters,14,divorced,prof-specialty,unmarried,white,male,48,united-states,<=50k
32,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,20,united-states,<=50k
36,private,assoc-acdm,12,divorced,sales,unmarried,white,female,40,united-states,<=50k
78,empty,7th-8th,4,married-civ-spouse,empty,husband,white,male,40,portugal,<=50k
46,self-emp-not-inc,some-college,10,divorced,exec-managerial,unmarried,white,female,50,united-states,<=50k
18,private,hs-grad,9,never-married,sales,own-child,amer-indian-eskimo,female,20,united-states,<=50k
57,private,some-college,10,married-civ-spouse,protective-serv,husband,white,male,50,united-states,<=50k
37,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k
43,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
45,private,hs-grad,9,never-married,exec-managerial,not-in-family,black,female,40,united-states,<=50k
32,private,some-college,10,divorced,adm-clerical,unmarried,white,female,40,united-states,<=50k
38,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
70,private,some-college,10,divorced,farming-fishing,not-in-family,asian-pac-islander,male,40,vietnam,<=50k
40,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,50,united-states,>50k
40,self-emp-not-inc,hs-grad,9,divorced,craft-repair,not-in-family,white,male,40,united-states,<=50k
20,private,hs-grad,9,never-married,craft-repair,unmarried,white,male,40,united-states,<=50k
29,private,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
24,private,assoc-voc,11,never-married,craft-repair,not-in-family,white,male,55,united-states,<=50k
28,private,assoc-voc,11,never-married,exec-managerial,own-child,black,female,40,united-states,<=50k
58,private,10th,6,divorced,transport-moving,not-in-family,black,male,50,united-states,<=50k
18,private,11th,7,never-married,adm-clerical,own-child,white,female,15,united-states,<=50k
40,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
39,self-emp-inc,masters,14,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,<=50k
45,private,hs-grad,9,married-spouse-absent,craft-repair,not-in-family,white,male,72,mexico,<=50k
62,empty,bachelors,13,divorced,empty,not-in-family,white,male,5,united-states,<=50k
24,state-gov,hs-grad,9,never-married,adm-clerical,unmarried,black,female,20,united-states,<=50k
22,private,some-college,10,never-married,adm-clerical,own-child,black,male,30,dominican-republic,<=50k
23,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
39,self-emp-not-inc,some-college,10,separated,craft-repair,not-in-family,white,male,60,united-states,>50k
28,private,assoc-voc,11,never-married,tech-support,own-child,white,female,38,united-states,<=50k
44,private,bachelors,13,never-married,adm-clerical,own-child,white,female,37,united-states,<=50k
73,empty,1st-4th,2,married-civ-spouse,empty,husband,white,male,40,portugal,<=50k
24,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,black,male,35,united-states,<=50k
24,private,11th,7,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
52,private,1st-4th,2,married-civ-spouse,craft-repair,husband,other,male,50,puerto-rico,<=50k
43,private,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k
67,self-emp-inc,12th,8,married-civ-spouse,exec-managerial,husband,white,male,20,united-states,<=50k
31,private,12th,8,never-married,handlers-cleaners,not-in-family,black,male,40,empty,<=50k
43,private,assoc-acdm,12,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
31,private,7th-8th,4,divorced,handlers-cleaners,other-relative,white,male,70,united-states,<=50k
23,private,some-college,10,never-married,adm-clerical,own-child,black,male,20,haiti,<=50k
26,private,bachelors,13,never-married,handlers-cleaners,own-child,white,male,40,united-states,<=50k
48,private,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k
40,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,44,united-states,<=50k
55,local-gov,prof-school,15,divorced,prof-specialty,not-in-family,white,female,39,united-states,<=50k
49,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,45,united-states,>50k
34,private,bachelors,13,never-married,other-service,not-in-family,white,female,15,united-states,<=50k
29,private,hs-grad,9,never-married,adm-clerical,own-child,black,female,60,united-states,<=50k
50,private,bachelors,13,divorced,adm-clerical,not-in-family,white,female,8,united-states,<=50k
19,private,some-college,10,never-married,sales,own-child,white,female,9,united-states,<=50k
66,private,bachelors,13,married-civ-spouse,craft-repair,husband,asian-pac-islander,male,30,philippines,<=50k
65,empty,some-college,10,widowed,empty,not-in-family,asian-pac-islander,female,6,united-states,<=50k
60,private,assoc-voc,11,divorced,other-service,not-in-family,white,male,20,united-states,<=50k
60,private,hs-grad,9,divorced,other-service,unmarried,white,female,38,united-states,<=50k
19,private,hs-grad,9,never-married,tech-support,own-child,white,male,40,united-states,<=50k
26,self-emp-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,<=50k
58,state-gov,some-college,10,widowed,prof-specialty,not-in-family,white,female,20,united-states,<=50k
18,self-emp-not-inc,some-college,10,never-married,exec-managerial,not-in-family,white,female,50,united-states,<=50k
26,private,some-college,10,never-married,other-service,own-child,white,male,40,united-states,<=50k
45,federal-gov,masters,14,married-civ-spouse,sales,husband,white,male,50,united-states,>50k
19,empty,some-college,10,never-married,empty,own-child,white,male,40,united-states,<=50k
29,federal-gov,hs-grad,9,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
52,private,some-college,10,married-civ-spouse,sales,wife,white,female,52,canada,>50k
23,private,bachelors,13,never-married,exec-managerial,own-child,white,female,40,united-states,<=50k
21,private,hs-grad,9,never-married,other-service,own-child,white,male,40,united-states,<=50k
48,local-gov,hs-grad,9,never-married,exec-managerial,own-child,white,female,40,united-states,<=50k
59,empty,masters,14,married-civ-spouse,empty,husband,white,male,35,united-states,>50k
50,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
32,private,hs-grad,9,divorced,sales,unmarried,black,female,30,united-states,<=50k
40,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,black,male,40,united-states,<=50k
19,private,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,30,united-states,<=50k
30,empty,5th-6th,3,married-civ-spouse,empty,husband,white,male,40,mexico,<=50k
42,state-gov,hs-grad,9,separated,adm-clerical,unmarried,white,male,39,united-states,<=50k
23,private,bachelors,13,never-married,adm-clerical,own-child,white,female,50,united-states,<=50k
21,private,11th,7,never-married,prof-specialty,not-in-family,white,female,24,united-states,<=50k
28,private,bachelors,13,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
50,empty,hs-grad,9,married-civ-spouse,empty,husband,black,male,40,united-states,<=50k
20,private,some-college,10,never-married,sales,own-child,white,male,25,united-states,<=50k
21,private,11th,7,never-married,craft-repair,not-in-family,white,male,35,united-states,<=50k
21,private,some-college,10,never-married,other-service,other-relative,white,male,16,united-states,<=50k
45,self-emp-not-inc,bachelors,13,never-married,prof-specialty,not-in-family,white,male,40,united-states,<=50k
49,self-emp-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
41,private,hs-grad,9,divorced,machine-op-inspct,own-child,white,male,40,united-states,<=50k
48,local-gov,bachelors,13,married-spouse-absent,adm-clerical,unmarried,asian-pac-islander,female,40,philippines,<=50k
73,empty,hs-grad,9,widowed,empty,not-in-family,white,female,15,united-states,<=50k
34,private,some-college,10,separated,exec-managerial,unmarried,white,female,40,united-states,<=50k
24,private,hs-grad,9,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k
58,state-gov,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,16,united-states,<=50k
41,private,bachelors,13,married-civ-spouse,sales,husband,white,male,50,united-states,>50k
53,private,preschool,1,married-civ-spouse,other-service,husband,white,male,40,mexico,<=50k
40,private,hs-grad,9,married-civ-spouse,craft-repair,husband,black,male,40,united-states,<=50k
18,private,11th,7,never-married,other-service,other-relative,white,female,40,united-states,<=50k
37,state-gov,hs-grad,9,separated,other-service,unmarried,white,female,40,united-states,<=50k
43,private,assoc-acdm,12,never-married,adm-clerical,not-in-family,black,female,45,united-states,<=50k
22,private,hs-grad,9,never-married,other-service,own-child,white,female,40,united-states,<=50k
28,private,10th,6,never-married,handlers-cleaners,other-relative,black,male,40,united-states,<=50k
51,private,some-college,10,divorced,exec-managerial,unmarried,white,female,40,united-states,<=50k
63,private,hs-grad,9,divorced,prof-specialty,not-in-family,white,female,72,united-states,<=50k
29,private,some-college,10,married-civ-spouse,protective-serv,husband,white,male,45,united-states,<=50k
44,private,7th-8th,4,separated,other-service,unmarried,white,female,38,peru,<=50k
37,state-gov,some-college,10,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
62,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,black,male,40,united-states,<=50k
31,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,52,united-states,<=50k
20,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,30,united-states,<=50k
24,self-emp-not-inc,some-college,10,never-married,other-service,not-in-family,white,female,50,united-states,<=50k
56,state-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
36,federal-gov,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,35,united-states,<=50k
29,private,hs-grad,9,never-married,craft-repair,own-child,white,male,40,united-states,<=50k
39,private,some-college,10,never-married,craft-repair,own-child,black,male,40,united-states,<=50k
29,private,some-college,10,never-married,handlers-cleaners,not-in-family,black,male,45,united-states,<=50k
38,self-emp-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,65,united-states,<=50k
23,private,9th,5,never-married,other-service,own-child,asian-pac-islander,male,20,philippines,<=50k
37,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,guatemala,<=50k
30,self-emp-not-inc,some-college,10,divorced,other-service,unmarried,white,female,30,united-states,<=50k
58,empty,some-college,10,married-civ-spouse,empty,wife,white,female,36,united-states,<=50k
42,private,assoc-acdm,12,married-civ-spouse,tech-support,husband,white,male,40,united-states,<=50k
46,private,some-college,10,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
41,self-emp-inc,hs-grad,9,divorced,craft-repair,not-in-family,white,male,55,united-states,<=50k
49,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,50,united-states,>50k
37,private,some-college,10,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
31,private,hs-grad,9,never-married,craft-repair,not-in-family,white,male,45,united-states,<=50k
22,private,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,6,united-states,<=50k
22,private,hs-grad,9,divorced,sales,own-child,white,female,33,united-states,<=50k
