age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
x0,federal-gov,bachelors,13,never-married,adm-clerical,not-in-family,white,female,35,united-states,<=50k
,self-emp-inc,9th,5,never-married,sales,own-child,white,female,44,portugal,<=50k
35,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
50,,bachelors,13,never-married,exec-managerial,not-in-family,white,male,40,united-states,<=50k
21,private,some-college,10,never-married,other-service,own-child,white,male,40,,<=50k
40,private,hs-grad,9,married-spouse-absent,other-service,own-child,white,female,40,united-states,<=50k
53,self-emp-inc,assoc-voc,1x,married-civ-spouse,exec-managerial,husband,white,male,40,greece,>50k
55,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,,male,60,united-states,<=50k
38,self-emp-inc,assoc-acxm,12,divorced,exec-managerial,unmarried,white,male,45,united-states,<=50k
40,empty,hs-grad,9,,empty,not-in-family,white,female,4,united-states,<=50k
49,local-gov,masters,14,married-civ-spouse,adm-clerical,husband,white,male,40,italy,>50k
25,private,some-college,10,never-married,prof-specialty,own-child,white,female,40,united-states,<=50k
30,private,,11,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k
27,private,bachelors,13,never-married,sales,not-in-family,black,female,40,united-states,<=50k
35,self-emp-not-inc,assoc-acdm,12,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
36,private,bachelors,13,never-married,sales,not-in-family,black,male,48,united-states,<=50k
31,private,some-college,10,married-civ-spouse,craft-repair,husband,asian-pac-islander,male,40,united-states,x=50k
32,local-gov,assoc-voc,11,married-spouse-absent,craft-repair,not-in-family,white,male,40,united-states,<=50k
57,state-gov,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
35,private,hs-grad,9,divorced,other-service,not-in-family,white,female,35,united-states,<=50k
36,private,assoc-acdm,12,never-married,exec-managerial,unmarried,white,male,50,united-states,<=50k
23,private,masters,14,never-married,sales,not-in-family,whxte,female,20,united-states,<=50k
,private,some-college,10,divorced,prof-specialty,not-in-family,white,female,40,united-states,<=50k
37,self-emp-not-inc,bachelors,13,married-civ-spouse,sales,wife,white,female,50,united-states,<=50k
61,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
60,private,some-college,10,married-civ-spouse,transport-moving,husband,white,male,60,united-states,<=50k
48,state-gov,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,40,united-states,<=50k
35,private,some-college,10,never-married,sales,not-in-family,white,female,40,united-states,<=50k
50,private,some-college,10,divorced,exec-managerial,not-in-family,white,male,40,united-states,<=50k
65,state-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,35,united-states,>50k
70,self-emp-inc,doctorate,16,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
37,self-emp-not-inc,some-cxllege,10,married-civ-spouse,craft-repair,husband,white,male,45,united-states,<=50k
27,private,bachelors,13,never-married,adm-clerical,not-in-family,white,male,40,poland,<=50k
43,state-gov,,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
58,private,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,40,germany,>50k
48,self-emp-inc,bachelors,13,married-civ-spouse,,husband,white,male,50,united-states,>50k
55,self-emp-not-inc,hs-grad,9,separated,farming-fishing,unmarried,white,female,55,united-states,<=50k
50,private,11th,7,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
31,private,hs-grad,9,divorced,other-service,unmarried,white,female,30,united-states,<=50k
41,private,bachelors,13,married-civ-spouse,sales,husband,white,male,7x,united-states,<=50k
25,empty,hs-grad,9,married-civ-spouse,empty,wife,white,female,4,united-states,<=50k
51,private,hs-grad,9,married-civ-spouse,transport-moxing,husband,black,male,40,united-states,<=50k
41,private,bachelors,13,married-civ-spouse,prof-specialty,wife,black,female,35,haiti,>50k
3x,private,hs-grad,9,separated,transport-moving,unmarried,black,female,30,united-states,<=50k
32,self-emp-not-inc,10th,6,divorced,craft-repair,not-in-family,white,male,40,united-states,<=50k
38,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
26,private,some-college,10,married-civ-spouse,transport-moving,husband,,male,55,united-states,>50k
38,local-gov,masters,14,,exec-managerial,husband,white,male,70,united-states,>50k
39,self-emp-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
55,state-gov,masters,14,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
,private,1st-4th,2,never-married,handlers-cleaners,other-relative,white,male,52,mexico,<=50k
49,private,9tx,5,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
32,private,hs-grad,9,married-civ-spouse,farming-fishing,wife,white,female,40,united-states,<=50k
21,private,some-college,10,never-married,machine-op-inspct,own-child,white,female,70,united-states,<=50k
39,empty,bachelors,13,married-civ-spouse,empty,wife,white,female,6,united-states,>50k
19,private,some-college,10,never-married,adm-clerical,own-child,white,male,25,united-states,<=50k
35,private,assoc-voc,11,divorced,other-service,unmarried,black,female,40,united-states,<=50k
29,private,hs-grad,x,married-civ-spouse,craft-repair,husband,white,male,45,united-states,<=50k
28,private,assoc-acdm,12,married-civ-spouse,handlers-cleaners,xusband,white,male,40,nicaragua,<=50k
64,federal-gov,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
49,,hs-grad,9,widowed,adm-clerical,not-in-family,white,female,40,united-states,<=50k
45,private,1st-4th,2,married-civ-spouse,machine-op-inspct,husband,white,male,40,mexico,<=50k
23,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,60,united-states,<=50k
24,private,hs-grad,9,separated,machine-op-inspct,not-in-family,white,male,40,xnited-states,<=50k
25,private,9th,5,never-married,farming-fishing,other-relative,white,male,45,mexico,<=50k
39,private,9th,5,married-civ-spouse,other-service,wife,black,female,34,united-states,<=50k
47,state-gov,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,>50k
49,self-emp-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
38,private,some-college,10,separated,prof-specialty,unmarried,white,female,40,germany,<=50k
41,private,x2th,8,divorced,adm-clerical,not-in-family,amer-indian-eskimo,male,40,united-states,<=50k
65,empty,hs-grad,9,married-civ-spouse,empty,husband,white,male,45,germxny,<=50k
48,private,hs-grad,9,married-civ-spouse,tech-support,husband,white,male,89,united-states,<=50k
33,local-gov,hs-grad,9,separated,other-service,own-child,white,female,80,united-states,<=50k
38,private,5th-6th,3,xarried-civ-spouse,machine-op-inspct,husband,white,male,40,mexico,<=50k
38,private,masters,14,married-civ-spouse,exec-managerial,hxsband,white,male,60,cuba,>50k
55,local-gov,masters,14,never-married,prof-specialty,not-in-family,white,female,45,united-sxates,<=50k
42,self-emp-not-inc,hs-grad,9,divorced,exec-managerial,unmarried,white,male,55,united-states,<=50k
28,private,bachelors,13,never-married,sales,not-in-family,white,male,40,united-states,<=50k
44,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
64,empty,9th,5,married-civ-spouse,empty,husband,white,male,50,united-states,<=50k
41,federal-gov,some-college,10,married-civ-spouse,transport-moving,wife,white,female,40,united-states,>50k
47,self-emp-inc,masters,14,married-civ-spouse,exec-managerial,xusband,white,male,55,united-states,>50k
23,private,bachelors,13,never-married,adm-clerical,own-child,white,female,50,united-states,<=50k
48,private,some-college,10,married-civ-spouse,other-service,husband,,male,40,united-states,>50k
61,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,femaxe,40,united-states,<=50k
22,private,hs-grad,9,never-married,sales,other-relative,white,male,40,united-states,<=50k
27,private,hs-grad,9,never-married,sales,own-child,black,male,60,united-states,<=50k
25,private,bachelors,13,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
38,private,bachelors,13,marxied-civ-spouse,sales,husband,white,male,42,united-states,>50k
22,private,some-college,10,neverxmarried,other-service,own-child,black,female,15,united-states,<=50k
50,private,prof-school,15,married-civ-spouse,,husband,white,male,36,united-states,>50k
50,private,hs-grad,9,married-civ-spouse,craft-repair,husband,,male,40,united-states,>50k
45,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
32,private,hs-grad,9,separated,sales,not-in-family,white,female,45,united-states,<=50k
33,private,assoc-voc,11,divorced,other-service,unmarried,white,female,40,united-states,<=50k
58,private,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,40,united-states,<=50k
22,private,some-college,10,nevex-married,craft-repair,own-child,white,female,35,united-states,<=50k
18,private,12th,8,never-married,other-service,own-child,white,female,20,united-states,<=50k
32,private,some-college,10,married-civ-spouse,sales,husband,white,male,50,united-states,<=50k
27,local-gov,hs-grad,9,married-civ-spouse,protectivx-serv,wife,white,female,40,united-states,<=50k
49,local-gov,masters,14,widowed,prof-specialty,unmarried,white,xemale,20,united-states,<=50k
36,private,hs-grad,9,never-married,exec-managerial,not-in-family,white,male,x0,united-states,<=50k
48,private,hs-grad,9,divorced,transport-moving,not-in-family,white,male,65,,<=50k
17,private,7th-8th,x,never-married,sales,own-child,white,male,8,united-states,<=50k
19,private,hs-grad,9,never-married,sales,unmarried,black,female,30,united-states,<=50k
20,private,hs-grad,9,never-married,sales,not-in-family,white,femaxe,35,united-states,<=50k
36,private,masters,14,married-civ-spouse,sales,husband,wxite,male,45,united-states,>50k
21,private,some-college,10,never-married,,not-in-family,white,female,38,united-states,<=50k
30,local-gov,bachelors,13,never-married,prof-specialty,not-in-family,black,male,4x,empty,>50k
30,private,bachelors,13,never-married,sales,own-child,white,male,40,united-statxs,<=50k
41,private,some-college,10,divorced,craft-repair,not-in-family,white,male,40,united-states,>50k
18,,11th,7,never-married,sales,own-child,black,female,20,united-states,<=50k
26,private,hs-grad,9,divorced,farming-fishing,not-in-family,asian-pac-islander,male,40,philippines,<=50k
48,federal-gov,hs-grad,9,divorced,adm-clerical,not-in-family,white,male,40,unixed-states,<=50k
17,private,10th,6,never-married,sales,own-child,white,female,20,united-states,<=50k
19,private,some-college,10,never-married,other-service,own-child,,female,40,united-states,<=50k
40,self-emp-not-inc,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,<=50k
73,local-gov,7th-8th,4,married-civ-spouse,protective-serv,husband,white,male,10,united-states,<=50k
46,private,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,48,united-states,>50k
28,private,some-college,10,never-married,machine-op-inspct,own-child,white,female,40,,<=50k
22,private,hs-grad,9,never-married,other-service,not-in-family,white,male,20,united-states,<=50k
39,private,,7,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
39,private,some-college,10,married-civ-spouse,farxing-fishing,husband,white,male,50,united-states,>50k
36,private,hs-grad,9,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
48,local-gov,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
21,private,5th-6th,3,never-married,priv-house-serv,not-in-family,white,female,40,mexico,<=50k
x8,private,11th,7,never-married,machine-op-inspct,own-child,white,male,55,united-states,<=50k
46,private,assoc-voc,11,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
39,private,some-college,10,divorced,adm-clerical,not-in-family,white,female,40,united-states,x=50k
28,state-gov,masters,14,married-civ-spouse,prof-specialty,xife,white,female,50,united-states,>50k
36,self-emp-not-inc,hs-grad,9,married-civ-spouse,prof-specialty,wife,white,female,40,united-states,<=50k
59,private,some-college,,widowed,adm-clerical,not-in-family,white,female,35,united-states,<=50k
34,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,50,united-states,<=x0k
56,private,bachelors,13,divorced,prof-specialty,unmarried,black,female,50,haiti,<=50k
27,private,bachelors,13,never-married,prof-specialty,not-in-family,white,male,40,united-states,<=50k
19,empty,some-college,10,never-married,empty,ownxchild,asian-pac-islander,female,40,united-states,<=50k
46,private,11th,7,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
58,private,11th,7,widowed,machine-op-inspct,not-in-family,white,female,40,united-states,<=50k
27,private,hs-grad,,never-married,protective-serv,own-child,white,male,40,japan,<=50k
47,private,hs-grad,9,xivorced,adm-clerical,unmarried,white,female,40,united-states,<=50k
45,self-emp-not-inc,10th,x,married-civ-spouse,craft-repair,husband,white,male,70,united-states,<=50k
31,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,>50k
34,self-emp-not-inc,assoc-acdm,12,never-married,prof-spxcialty,not-in-family,white,female,25,united-states,<=50k
24,private,somx-college,10,never-married,adm-clerical,own-child,white,male,40,united-states,<=50k
59,self-emp-not-inc,assoc-acdm,12,divorced,tech-support,not-in-family,white,male,40,united-states,<=50k
2x,private,some-college,10,never-married,other-service,own-child,white,female,16,united-states,<=50k
30,state-gov,bachelors,13,never-married,adm-clerical,own-child,black,female,40,united-states,<=50k
25,self-emp-not-inc,some-college,10,never-married,cxaft-repair,unmarried,white,male,35,united-states,<=50k
22,empty,some-college,10,never-married,empty,own-child,blxck,male,40,united-states,<=50k
42,private,5th-6th,3,married-civ-spouse,other-service,husband,white,male,4x,el-salvador,<=50k
,local-gov,11th,7,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
50,local-gov,masters,14,married-civ-spouse,exec-managerial,husband,black,male,45,united-states,>50k
45,self-emp-inc,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,50,xnited-states,>50k
56,private,some-college,10,divorced,transport-moving,not-in-family,white,male,40,united-states,>50k
48,federal-gov,hs-grad,9,,adm-clerical,husband,white,male,36,united-states,<=50k
29,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,20,uxited-states,<=50k
49,self-emp-inc,assoc-voc,11,divorced,exec-managerial,not-in-family,white,male,60,united-states,<=50k
38,private,hs-grad,9,never-married,transport-moving,not-in-family,white,female,40,united-states,<=50k
51,self-emp-inc,bachelors,13,divorced,farming-fishing,unmarried,white,male,50,united-states,<=50k
61,private,some-college,10,married-civ-spouse,sales,husbxnd,white,male,45,united-states,>50k
61,private,masters,14,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,45,india,>50k
33,private,7th-8th,4,divorced,handlers-cleaners,not-in-family,white,male,35,unitex-states,<=50k
35,self-emp-not-inc,hs-grad,9,divorced,craft-repair,not-in-family,white,male,50,,<=50k
39,self-emp-not-inc,masters,14,married-civ-spouse,craft-repair,husband,white,male,55,united-states,x50k
50,private,hs-grad,9,married-civ-spouse,sales,wife,white,female,15,united-states,<=50k
25,private,assoc-acdm,12,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k
33,private,bachelors,13,never-married,adm-clerical,not-in-family,white,male,60,united-states,>50k
49,federal-gov,hs-grad,,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k
21,,some-college,10,never-married,handlers-cleaners,own-child,white,male,40,united-states,<=50k
24,private,some-college,10,never-married,sales,not-in-family,white,female,15,united-states,<=50k
28,private,hs-grad,9,never-married,other-sexvice,unmarried,white,female,28,united-states,<=50k
26,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,other,male,40,united-states,<=50k
31,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,50,united-states,>5xk
90,self-emp-not-inc,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,<=50k
30,private,9th,,never-married,sales,not-in-family,white,male,40,united-states,<=50k
60,private,1st-4th,2,divorced,craft-repair,not-in-family,other,male,38,dominican-republic,<=50k
46,private,masters,14,married-civ-spouse,prof-specialty,husbaxd,white,male,46,united-states,>50k
38,private,bachelors,13,married-civ-spouse,sales,husband,white,male,52,united-states,>50k
72,private,hs-grad,9,married-civ-spouse,sales,,white,male,12,united-states,<=50k
30,private,assoc-acdm,12,divorced,adm-clerical,own-child,white,female,x0,united-states,<=50k
32,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
60,self-emp-not-inc,masters,14,divorced,prof-specialxy,unmarried,white,female,10,united-states,<=50k
38,private,hs-grad,9,divorced,machine-op-inspct,other-rexative,white,female,40,united-states,<=50k
21,empty,some-college,10,never-married,empty,own-child,white,female,40,united-states,<=50k
33,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,,>50k
53,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
24,private,9th,5,married-civ-spouse,sales,husband,white,male,45,mexico,<=50k
17,empty,10th,6,never-married,empty,own-child,white,male,30,united-states,<=50k
20,private,hs-grad,9,never-married,farming-fishing,own-child,asian-pac-islander,male,40,united-states,<=50k
58,self-emp-inc,hs-grad,9,married-civ-spouse,sales,husband,white,male,55,united-states,>50k
79,federal-gov,doctorate,16,widowed,exec-managerial,not-in-family,white,male,,united-states,>50k
44,private,masters,14,married-civ-spouse,exec-managerial,husband,whixe,male,50,united-states,>50k
35,private,masters,14,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,65,hong,>50k
24,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,fexale,48,united-states,<=50k
41,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
52,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,whxte,male,40,united-states,<=50k
29,private,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,30,mexico,<=50x
46,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,60,united-states,<=50k
60,self-emp-inc,hs-grad,9,married-civ-spouse,other-service,husband,xhite,male,40,united-states,<=50k
31,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50x
54,private,bachelors,13,married-civ-spouse,prof-specialty,husbxnd,white,male,40,united-states,>50k
35,private,some-college,10,divorced,machine-op-inspct,unmarried,white,male,40,united-states,<=50k
59,private,some-college,10,married-civ-spouse,sales,husband,white,male,50,united-states,<=50k
34,private,7th-8th,4,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
44,private,masters,14,never-married,prof-specialty,not-in-family,wxite,female,35,united-states,<=50k
47,private,11th,7,married-civ-xpouse,craft-repair,husband,white,male,40,dominican-republic,<=50k
50,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
43,private,some-college,10,married-civ-spouse,transport-moving,husband,white,male,60,united-states,>50k
38,,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
42,private,some-college,10,never-married,farming-xishing,not-in-family,white,male,28,united-states,<=50k
28,private,assoc-xcdm,12,never-married,handlers-cleaners,not-in-family,white,male,45,united-states,<=50k
20,private,hs-grad,9,never-married,other-service,own-child,white,male,30,united-states,<=50k
35,privatx,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
43,private,hs-grad,9,separated,sales,not-in-family,white,female,30,united-states,<=50k
22,private,some-college,10,,adm-clerical,other-relative,black,male,22,united-states,<=50k
67,state-gov,some-college,10,married-civ-spouse,farming-fishing,husband,white,male,8,,<=50k
39,private,assoc-acdm,12,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
53,self-emp-inc,5th-6th,3,married-civ-spouse,sales,husband,white,male,40,mexico,>50k
46,private,assoc-acdm,12,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
39,private,11tx,7,married-civ-spouse,other-service,husband,black,male,37,united-states,<=50k
44,privaxe,some-college,10,never-married,craft-repair,not-in-family,white,male,38,united-states,<=50k
59,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k
3x,private,hs-grad,9,separated,machine-op-inspct,not-in-family,black,male,40,united-states,<=50k
60,private,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,16,united-states,<=50k
36,local-gov,assoc-voc,11,never-married,prxtective-serv,not-in-family,black,female,60,united-states,>50k
30,private,bachelors,13,never-married,sales,not-in-family,white,male,48,united-states,<=50k
28,private,assoc-acdm,12,married-civ-spouse,exec-managerial,wife,white,female,40,united-states,<=50k
37,private,bachelors,13,married-civ-spouse,machine-op-inspct,husband,white,male,43,united-sxates,>50k
42,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
18,private,11th,7,never-married,sales,own-child,white,male,20,united-states,<=50k
30,private,hs-grad,9,never-married,protective-serv,not-in-family,white,male,99,united-states,<=50k
33,federal-gov,some-college,10,never-married,exec-managerial,not-in-family,white,male,50,united-states,<=50k
33,private,some-college,10,,exec-managerial,own-child,asian-pac-islander,male,40,philippines,<=50k
22,private,hs-grad,9,never-married,,own-child,white,male,40,united-states,<=50k
66,empty,some-college,10,divorced,empty,other-relative,wxite,female,35,united-states,<=50k
40,state-gov,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,72,united-states,<=50k
47,private,hs-grad,9,divorced,adm-clerical,unmarried,white,female,40,united-states,<=50k
33,private,bachelors,13,never-married,exec-managerial,not-in-family,white,female,40,united-states,<=50k
37,federal-gov,some-college,10,divorced,adm-clerical,unmarried,black,female,40,united-states,<=50k
44,private,some-college,10,separated,craft-repair,not-in-family,white,male,55,united-states,<=50k
24,private,some-college,10,never-married,sales,,white,female,24,united-states,<=50k
56,private,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,40,united-states,>50k
51,private,some-college,10,never-married,exec-managerial,not-in-family,white,female,12,united-states,<=50k
x8,private,10th,6,never-married,other-service,not-in-family,white,male,40,united-states,<=50k
36,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
x2,private,11th,7,never-married,other-service,own-child,white,female,30,united-states,<=50k
38,private,some-college,10,married-civ-spouse,exec-managerial,husxand,white,male,40,united-states,<=50k
51,federal-gov,doctorate,16,never-married,prof-specialty,not-in-family,white,female,70,united-states,>50k
25,private,5th-6th,3,married-civ-spouse,handlers-cleaners,own-child,white,male,40,united-states,<=50k
47,self-emp-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
56,self-exp-not-inc,5th-6th,3,married-civ-spouse,exec-managerial,husband,white,male,67,united-states,>50k
25,private,bachelors,13,never-married,exec-managerial,own-child,white,male,4x,united-states,<=50k
21,private,xs-grad,9,separated,farming-fishing,own-child,white,male,40,united-states,<=50k
27,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,42,united-states,<=50k
7x,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
29,private,hs-grad,9,never-married,sales,not-in-family,white,female,10,united-states,<=50k
56,self-emp-inc,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
65,self-emp-not-inc,some-college,1x,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,>50k
34,private,some-college,10,separated,other-service,unmarried,black,female,37,united-states,<=50k
43,state-gov,assoc-acdm,12,married-spouse-absent,other-service,unmarried,white,female,30,unitex-states,<=50k
33,private,hs-grad,9,married-civ-spouse,transport-moving,husband,black,mxle,40,united-states,<=50k
30,private,some-college,10,married-civ-spouse,tech-support,xife,black,female,45,united-states,<=50k
32,empty,11th,7,divorced,empty,not-in-family,white,female,49,united-states,<=50k
24,private,hs-grad,9,never-married,sales,own-child,white,male,40,united-states,<=50k
5x,local-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,55,united-states,>50k
43,self-emp-not-inc,11th,7,married-civ-spouse,handlers-cleaners,husband,white,male,60,united-states,<=50k
26,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,mxle,40,united-states,<=50k
39,self-emp-not-inc,some-college,10,divorced,sales,unmarried,white,male,47,united-states,<=50k
26,private,hs-grad,9,never-married,farming-fishing,not-in-family,white,male,40,united-states,<=50k
27,private,9tx,5,never-married,priv-house-serv,unmarried,white,female,24,mexico,<=50k
35,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fisxing,husband,white,male,99,united-states,<=50k
42,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,45,united-states,<=50k
22,private,12th,8,never-married,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k
69,self-emp-not-inc,hs-grad,9,married-civ-spouse,sales,husband,white,male,4x,united-states,<=50k
22,private,bachelors,13,never-married,prof-specialty,own-child,white,female,40,united-states,x=50k
46,private,some-college,1x,divorced,exec-managerial,unmarried,white,female,70,united-states,<=50k
29,empty,some-college,10,divorced,empty,unmarried,white,female,40,united-states,<=50k
42,self-emp-not-inc,assoc-voc,11,marrixd-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k
19,self-emp-not-ixc,9th,5,never-married,prof-specialty,not-in-family,white,male,35,mexico,<=50k
70,private,11th,7,,transport-moving,husband,white,male,40,united-states,<=50k
23,private,preschool,1,never-married,other-service,own-child,white,female,15,united-states,<=50k
35,private,hs-grad,9,married-spouse-absent,adm-clerical,unmarried,black,female,40,united-states,<=50k
54,private,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,55,united-states,>50k
32,private,hs-grad,9,never-married,other-service,not-in-family,white,male,60,united-states,<=5xk
51,private,some-college,10,married-civ-spouse,exec-managerial,wife,white,female,15,united-states,>50k
32,private,some-college,10,never-married,machine-op-inspct,own-child,black,female,40,united-states,<=50k
55,private,assoc-voc,11,married-civ-spouse,machine-op-inspct,husband,white,male,45,united-states,<=50k
51,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,50,united-states,<=50k
32,private,hs-grad,9,never-married,craft-repair,unmarried,white,male,10,united-states,<=50k
24,private,bachelors,13,never-married,exec-managerial,not-in-family,white,female,40,united-states,<=50k
44,state-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
42,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,>50k
33,private,hs-grad,9,never-married,,not-in-family,white,male,40,united-states,<=50k
33,state-gov,10th,6,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
55,local-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
19,private,some-college,10,never-married,other-service,other-relative,white,female,20,united-states,<=50k
60,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
41,self-emp-not-inc,assoc-voc,11,divorced,sales,not-in-family,white,male,60,united-states,<=50k
23,private,bachelors,1x,never-married,prof-specialty,own-child,white,female,40,united-states,>50k
20,private,some-college,10,never-married,other-service,own-child,white,female,35,united-states,<=50k
64,private,11th,7,married-civ-spouse,cxaft-repair,husband,white,male,48,united-states,<=50k
30,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,35,united-states,<=50k
40,private,hs-grad,9,divorced,adm-clerical,unmarried,black,male,40,united-states,<=50k
56,private,1st-4th,2,separated,machine-op-inspct,unmarried,white,male,40,united-states,<=50k
59,self-emp-not-inc,bachelors,13,married-civ-spouse,prof-specialty,xusband,white,male,43,united-states,>50k
57,private,7th-8th,4,widowed,sales,other-relative,white,female,3,united-states,<=50k
61,private,9th,5,married-civ-spouse,machine-op-inspct,husband,black,male,20,trinadad&tobago,<=50k
65,empty,bachelors,13,married-civ-spouse,empty,husband,white,maxe,40,united-states,>50k
20,private,some-college,10,never-married,other-service,own-child,white,male,30,united-states,<=50k
34,private,assoc-acdm,12,separated,other-service,unmarried,white,female,40,united-states,<=50k
29,private,hs-grad,9,divorced,sales,not-in-family,white,male,45,united-statex,<=50k
64,private,,3,separated,other-service,other-relative,white,female,20,cuba,<=50k
27,private,5th-6th,3,never-married,priv-house-serv,other-relative,,female,40,el-salvador,<=50k
20,private,some-college,10,never-marrxed,sales,own-child,white,male,40,united-states,<=50k
56,self-emp-inc,some-college,10,married-civ-spouse,exec-managerial,husband,,male,50,united-states,>50k
59,private,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,<=50k
45,private,hs-grad,9,divorced,adm-clerical,unmarried,white,female,38,united-states,<=50k
