age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
30,private,hs-grad,9,never-maxried,prof-specialty,own-child,white,female,30,united-states,<=50k:0
59,private,some-college,10,married-civ-spouse,sales,husband,whitx,male,40,united-states,>50k:0
34,private,some-college,10,never-married,hxndlers-cleaners,other-relative,white,male,20,united-states,<=50k:0
27,private,11th,x,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k:0
31,private,bachelors,13,married-civ-spouse,prof-specialty,husband,whixe,male,40,united-states,<=50k:0
29,self-emp-inc,bachelors,13,married-civ-spouse,exec-manxgerial,husband,white,male,70,united-states,<=50k:0
35,private,masters,14,never-married,prof-specialty,not-in-famxly,white,male,45,united-states,>50k:0
36,self-emp-inc,some-college,10,married-cix-spouse,protective-serv,husband,white,male,60,united-states,>50k:0
31,local-gov,some-college,10,never-married,exec-managerial,own-child,amer-indianxeskimo,female,32,united-states,<=50k:0
41,private,hs-grad,9,never-married,other-service,not-in-family,white,male,6,iran,<=50k:0
30,private,some-college,10,married-civ-spouse,transport-moving,husband,white,male,x6,united-states,>50k:0
25,private,hs-grad,9,never-married,craftxrepair,own-child,white,male,40,united-states,<=50k:0
36,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,4x,united-states,<=50k:0
68,empty,7th-8th,4,widowed,empty,not-in-family,black,male,x0,united-states,<=50k:0
36,private,hsxgrad,9,divorced,adm-clerical,unmarried,white,female,38,united-states,<=50k:0
28,private,bachelors,13,never-married,prof-specialty,own-child,black,female,40,united-states,<=50k:0
46,private,some-collexe,10,married-civ-spouse,sales,husband,black,male,60,united-states,>50k:0
48,xrivate,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
47,private,9th,5,divorced,other-service,not-in-family,whxte,female,30,united-states,<=50k:0
35,prixate,11th,7,never-married,machine-op-inspct,not-in-family,white,male,50,united-states,<=50k:0
17,self-emp-inc,9th,5,never-married,sales,own-chxld,white,female,40,united-states,<=50k:0
64,state-gov,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,50,columbia,>50k:0
19,private,some-college,10,never-married,handlers-cleaners,own-child,white,male,20,united-sxates,<=50k:0
43,private,hs-grad,9,married-civ-spouse,machine-op-inspct,wife,white,female,40,nicaragua,<=50k:0
54,private,12th,x,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
28,private,some-college,10,divorced,prof-specialty,not-in-family,wxite,male,40,united-states,<=50k:0
x6,private,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,40,united-states,<=50k:0
59,empty,hs-grad,9,married-civ-spouse,empty,wife,white,female,40,unxted-states,>50k:0
28,local-gov,hs-grad,9,never-married,adm-clerical,other-relative,white,male,20,united-states,<=50k:0
63,private,hs-grad,9,widowed,adm-clerical,not-in-family,white,female,40,united-states,<x50k:0
34,private,masters,14,never-married,exec-managerial,not-in-family,white,femxle,50,united-states,<=50k:0
55,self-emp-not-inc,mxsters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k:0
19,private,hs-grad,9,never-married,craft-repair,other-relative,white,female,1x,united-states,<=50k:0
40,empty,masters,14,married-civ-spouse,empty,husband,white,male,60,unitxd-states,>50k:0
39,private,5th-6th,x,separated,sales,unmarried,black,female,30,puerto-rico,<=50k:0
38,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>5xk:0
60,local-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,4x,united-states,>50k:0
52,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,85,united-states,>50k:0
57,local-gov,bachelors,x3,widowed,prof-specialty,not-in-family,white,female,35,united-states,<=50k:0
26,private,xome-college,10,divorced,handlers-cleaners,not-in-family,white,male,45,united-states,<=50k:0
19,private,some-college,10,never-married,exec-mxnagerial,own-child,white,male,15,united-states,<=50k:0
51,private,bachelors,13,never-married,prof-specialty,not-in-family,white,male,4x,united-states,<=50k:0
17,private,12th,8,never-married,sales,own-child,white,mxle,40,united-states,<=50k:0
47,private,bachelors,13,divorced,craft-repair,not-in-family,white,female,50,united-sxates,<=50k:0
57,self-emp-inc,prof-school,1x,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k:0
55,private,10th,6,never-married,transport-moving,not-in-family,whixe,male,60,united-states,<=50k:0
34,empty,hs-grad,x,married-civ-spouse,empty,husband,white,male,25,united-states,<=50k:0
58,self-emp-not-inc,xs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k:0
29,private,assoc-acdm,12,divorced,craft-repair,unmarried,white,female,38,united-stxtes,<=50k:0
29,private,assoc-voc,11,married-civ-spouse,prof-specialty,husband,whitx,male,40,united-states,<=50k:0
36,private,11th,7,married-civ-spouse,transport-moving,xusband,white,male,43,united-states,<=50k:0
27,local-gov,assoc-acdm,12,never-married,adm-clerical,unmarried,black,female,x0,united-states,<=50k:0
53,private,hs-grad,x,married-civ-spouse,sales,husband,white,male,40,united-states,>50k:0
61,private,9th,5,married-civ-spouse,machine-op-inspct,husband,whitx,male,40,united-states,<=50k:0
35,local-gov,hs-grad,9,separated,adm-clerical,unmarried,xhite,female,38,united-states,<=50k:0
36,private,assoc-acdm,x2,never-married,adm-clerical,unmarried,black,female,40,jamaica,<=50k:0
37,private,7th-8th,4,married-civ-spouse,craft-repair,husband,white,male,40,xnited-states,<=50k:0
49,local-gov,hs-grad,9,marriedxciv-spouse,protective-serv,husband,white,male,56,united-states,<=50k:0
27,private,assoc-acdm,12,never-married,exec-managerial,not-inxfamily,white,male,40,united-states,<=50k:0
46,private,maxters,14,divorced,exec-managerial,not-in-family,white,female,45,united-states,<=50k:0
43,private,some-college,10,married-civ-spouse,craft-repair,husband,whitx,male,60,united-states,>50k:0
45,private,10th,6,married-civ-spouse,craft-repair,xusband,white,male,60,united-states,<=50k:0
68,private,7th-8th,4,marrixd-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
41,private,hsxgrad,9,never-married,sales,own-child,white,female,40,united-states,<=50k:0
54,prixate,9th,5,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k:0
39,private,xachelors,13,never-married,exec-managerial,own-child,asian-pac-islander,female,35,united-states,<=50k:0
50,private,hs-grad,9,married-civ-spouse,tranxport-moving,husband,white,male,40,united-states,>50k:0
28,private,prof-school,15,never-married,prof-specialty,not-in-family,white,xale,40,canada,<=50k:0
29,private,assoc-voc,11,never-married,adm-clerical,own-child,black,female,40,unitex-states,<=50k:0
22,local-gxv,some-college,10,never-married,adm-clerical,not-in-family,asian-pac-islander,female,40,vietnam,<=50k:0
29,privxte,doctorate,16,never-married,prof-specialty,not-in-family,white,male,40,canada,<=50k:0
41,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,whxte,male,60,united-states,<=50k:0
34,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,empty,x50k:0
55,private,hs-grad,9,divorced,sales,xot-in-family,white,female,37,united-states,<=50k:0
34,private,assoc-voc,11,never-married,other-service,not-in-family,whixe,male,50,empty,<=50k:0
33,private,assoc-voc,11,married-civ-spouse,protective-serv,huxband,white,male,40,united-states,<=50k:0
26,private,bachelors,13,never-married,prof-specialty,not-in-family,white,femaxe,40,united-states,>50k:0
21,private,some-college,10,never-married,sales,own-child,white,female,25,united-statxs,<=50k:0
64,local-gov,hs-grad,x,widowed,exec-managerial,not-in-family,white,male,40,united-states,<=50k:0
62,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,xale,40,united-states,>50k:0
40,private,some-college,1x,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k:0
27,private,bachelxrs,13,never-married,tech-support,not-in-family,white,male,45,united-states,<=50k:0
58,local-gov,hs-grad,9,married-civ-spouse,other-service,husband,white,male,4x,united-states,<=50k:0
26,private,hs-grad,9,married-civ-spouse,craft-repair,hxsband,white,male,40,united-states,<=50k:0
34,pxivate,bachelors,13,never-married,sales,own-child,white,male,40,united-states,>50k:0
62,local-gov,bachelors,1x,widowed,prof-specialty,not-in-family,white,female,48,united-states,<=50k:0
60,self-emp-not-inc,11th,7,married-civ-spouse,farming-fishing,hxsband,white,male,50,united-states,<=50k:0
63,empty,hs-grad,9,widowed,empty,not-in-family,black,female,11,unixed-states,<=50k:0
29,state-gov,masters,14,never-married,prof-specialty,unmarried,asian-pac-ixlander,female,20,taiwan,<=50k:0
35,xrivate,11th,7,never-married,other-service,unmarried,amer-indian-eskimo,male,40,united-states,<=50k:0
43,federal-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,mxle,40,united-states,>50k:0
24,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,x0,united-states,<=50k:0
40,private,hs-grad,9,neverxmarried,handlers-cleaners,not-in-family,black,male,40,united-states,<=50k:0
46,private,some-college,x0,divorced,priv-house-serv,unmarried,white,female,30,united-states,<=50k:0
40,private,hs-grad,9,divorced,other-service,not-in-family,white,female,x5,united-states,<=50k:0
52,private,bacheloxs,13,divorced,farming-fishing,not-in-family,white,male,40,united-states,<=50k:0
34,state-gov,doctorate,16,never-mxrried,prof-specialty,not-in-family,white,female,60,united-states,<=50k:0
81,self-emp-not-inc,hs-grad,9,married-civ-spouse,exec-managerial,xusband,white,male,30,united-states,<=50k:0
26,federal-gov,assoc-voc,11,never-married,xraft-repair,own-child,white,male,50,japan,<=50k:0
28,private,some-college,10,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k:0
51,private,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,40,united-states,<x50k:0
45,federal-gov,hs-grad,x,never-married,transport-moving,unmarried,asian-pac-islander,female,40,united-states,<=50k:0
32,private,bachelors,13,never-married,prof-specialtx,own-child,white,male,40,united-states,<=50k:0
40,privaxe,hs-grad,9,married-civ-spouse,sales,husband,white,male,60,united-states,>50k:0
31,private,bachelors,1x,never-married,sales,not-in-family,black,female,50,united-states,<=50k:0
56,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,65,united-states,>50k:0
40,private,bachelors,13,married-civ-spouse,pxof-specialty,husband,white,male,46,united-states,>50k:0
61,private,some-college,10,divorced,adm-clerical,unmarried,wxite,female,43,united-states,<=50k:0
30,private,bachelors,13,divorced,sales,not-in-family,white,male,x0,united-states,>50k:0
65,empty,hs-grad,9,widowed,empty,not-in-family,blxck,female,40,united-states,<=50k:0
x2,private,hs-grad,9,divorced,other-service,not-in-family,white,female,40,united-states,<=50k:0
25,private,hx-grad,9,never-married,adm-clerical,unmarried,black,female,40,united-states,<=50k:0
64,local-gov,hs-grad,9,widowed,other-service,unmarried,white,female,4x,united-states,<=50k:0
32,private,masters,14,married-civ-spouse,xxec-managerial,wife,white,female,40,united-states,<=50k:0
37,private,some-college,10,married-civ-spouse,exec-managerial,husband,black,male,80,united-statxs,>50k:0
57,private,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,38,united-states,<=5xk:0
44,self-emp-not-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,70,united-states,>5xk:0
18,private,hs-grad,x,never-married,machine-op-inspct,own-child,white,male,40,united-states,<=50k:0
2x,private,some-college,10,never-married,craft-repair,unmarried,white,male,40,united-states,<=50k:0
50,private,hs-grad,9,married-civ-spouse,tech-support,husband,white,male,4x,united-states,>50k:0
55,self-emp-not-inc,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,8,united-xtates,<=50k:0
38,private,masters,14,maxried-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k:0
x5,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k:0
44,private,assoc-acdm,12,married-civ-spouse,sales,husband,white,maxe,40,united-states,>50k:0
30,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,x0,united-states,<=50k:0
38,private,hsxgrad,9,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k:0
26,private,hs-grxd,9,never-married,other-service,own-child,white,female,30,united-states,<=50k:0
40,private,hs-grad,9,divoxced,adm-clerical,unmarried,white,female,30,united-states,<=50k:0
44,private,hs-grad,9,married-civ-spouse,sales,wife,white,female,40,united-staxes,>50k:0
43,private,some-college,10,divorced,adm-clerical,not-in-family,white,xale,45,united-states,<=50k:0
47,private,masters,14,married-civ-spouse,saxes,husband,white,male,40,united-states,>50k:0
37,private,hs-grad,9,divorcex,transport-moving,not-in-family,white,male,40,united-states,<=50k:0
67,self-emp-not-inc,hs-grad,9,widowed,farming-fishing,not-in-family,white,male,65,united-states,<=50x:0
60,self-emp-inc,11th,7,married-civ-spouse,transport-moving,husband,white,male,40,united-states,>5xk:0
66,private,some-college,10,divorced,adm-clerical,not-in-family,whxte,female,20,united-states,<=50k:0
26,private,bachelors,x3,never-married,sales,not-in-family,white,male,40,united-states,<=50k:0
51,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,whixe,male,48,united-states,>50k:0
54,self-emp-not-inc,masters,14,divorced,prof-specialty,not-in-family,white,female,x0,united-states,<=50k:0
22,empty,some-college,10,never-marrxed,empty,own-child,white,male,30,united-states,<=50k:0
42,self-emp-not-inc,assoc-acdm,12,maxried-civ-spouse,transport-moving,husband,white,male,50,united-states,<=50k:0
25,state-gov,xssoc-acdm,12,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k:0
38,private,hs-grad,9,never-married,craft-repair,not-in-family,white,male,36,united-states,<=5xk:0
39,private,hs-grad,9,never-married,adm-clerical,uxmarried,black,female,40,united-states,<=50k:0
18,privxte,11th,7,never-married,prof-specialty,own-child,white,female,16,united-states,<=50k:0
31,private,hsxgrad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
37,self-emp-not-inc,hs-grad,9,divorced,craft-repair,not-in-family,white,maxe,40,united-states,<=50k:0
50,private,hs-grax,9,married-civ-spouse,machine-op-inspct,husband,white,male,50,united-states,<=50k:0
32,local-gov,bachexors,13,divorced,adm-clerical,unmarried,asian-pac-islander,female,46,united-states,<=50k:0
47,private,some-college,10,divorced,sales,unmarried,white,femxle,60,united-states,<=50k:0
36,private,some-college,10,never-xarried,craft-repair,not-in-family,white,female,40,united-states,<=50k:0
54,self-emp-not-inc,bachelorx,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k:0
28,private,11th,7,never-married,machine-op-inspct,not-in-family,black,male,40,united-states,<=50k:0
49,empty,assoc-voc,11,married-spouse-absent,empty,unmarriex,white,female,40,united-states,<=50k:0
17,private,11th,7,never-married,handlers-cleaners,own-child,white,male,20,peru,<=50k:0
28,privxte,assoc-acdm,12,never-married,transport-moving,own-child,white,male,60,united-states,<=50k:0
19,private,some-college,10,never-married,other-service,owx-child,white,female,20,united-states,<=50k:0
36,private,some-college,10,married-civ-spouse,craft-repair,husband,wxite,male,50,el-salvador,<=50k:0
47,private,masters,14,divorced,prof-specialty,unmarried,white,female,50,united-states,>50x:0
28,private,masters,14,married-civ-sxouse,sales,husband,white,male,45,france,>50k:0
28,private,hs-grad,9,never-married,sales,unmarried,wxite,female,70,united-states,<=50k:0
52,private,some-college,10,married-civ-spouse,prof-specialty,husband,whitx,male,40,united-states,<=50k:0
45,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,65,united-states,>50k:0
40,private,bachelors,13,married-spouse-absent,other-service,not-in-family,othex,male,40,mexico,<=50k:0
60,private,assoc-voc,11,divorced,prof-specialty,unmarried,white,female,4x,united-states,<=50k:0
32,private,prof-school,15,married-civ-spouse,sales,husband,white,male,60,united-states,>5xk:0
28,private,hs-grad,9,married-civ-spouse,other-service,own-child,white,female,35,xnited-states,<=50k:0
25,private,bachelors,13,never-married,adm-clerical,own-child,white,female,x0,united-states,<=50k:0
54,state-gov,assoc-voc,11,married-civ-spouse,protective-serv,husband,wxite,male,40,united-states,<=50k:0
37,private,hs-grad,9,divorced,sales,not-in-family,whitx,male,40,united-states,<=50k:0
22,private,some-college,10,married-spouse-absent,adm-clericax,own-child,asian-pac-islander,female,39,united-states,<=50k:0
59,local-gov,9th,5,married-civ-spouse,other-service,husband,white,malx,40,united-states,<=50k:0
45,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,x0,united-states,>50k:0
28,local-gov,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,65,united-states,<=50k:0
24,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=x0k:0
27,private,some-college,10,married-civ-spouse,exec-managerial,huxband,white,male,40,united-states,<=50k:0
39,private,bachelors,13,married-civ-spouse,sales,husband,white,maxe,40,united-states,<=50k:0
24,private,xachelors,13,married-civ-spouse,prof-specialty,other-relative,asian-pac-islander,female,40,philippines,<=50k:0
28,private,hs-grad,9,married-civ-spouse,adm-clerical,hxsband,black,male,40,united-states,<=50k:0
x1,private,prof-school,15,never-married,prof-specialty,not-in-family,white,female,99,united-states,<=50k:0
62,self-emp-not-inc,hs-grad,9,marrxed-civ-spouse,sales,husband,white,male,40,united-states,<=50k:0
41,self-emp-not-inc,masters,14,married-civ-spouse,exec-managerial,husband,white,xale,70,united-states,>50k:0
29,private,hs-grad,9,married-civ-spouse,transport-moving,husband,amer-indian-eskimo,male,65,united-states,<=50k:0
57,self-emp-not-inc,hs-grad,9,maxried-civ-spouse,craft-repair,husband,white,male,50,united-states,<=50k:0
39,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,45,xnited-states,>50k:0
41,private,some-cxllege,10,divorced,exec-managerial,not-in-family,white,male,40,united-states,<=50k:0
33,federal-gov,hs-grad,9,never-married,adm-clerical,xwn-child,white,female,30,united-states,<=50k:0
36,private,hs-grad,x,married-civ-spouse,exec-managerial,wife,white,female,40,united-states,<=50k:0
20,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,x0,united-states,<=50k:0
57,private,hs-grad,9,separated,saxes,not-in-family,amer-indian-eskimo,female,35,united-states,<=50k:0
38,empty,hs-grad,9,divorced,empty,unmarried,black,female,40,unitxd-states,<=50k:0
29,private,bachelors,13,never-married,sales,not-in-family,white,male,50,united-statxs,>50k:0
19,private,12th,8,never-married,handlers-cleaners,own-child,amer-indian-eskimo,male,20,united-states,<x50k:0
55,private,hs-grad,9,separated,adm-xlerical,not-in-family,white,female,25,united-states,<=50k:0
73,self-emp-not-inc,hs-grad,9,married-civxspouse,farming-fishing,husband,white,male,40,united-states,<=50k:0
51,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,4x,united-states,>50k:0
x8,empty,11th,7,divorced,empty,unmarried,white,female,58,canada,<=50k:0
33,private,1st-4th,2,married-civ-spouse,craft-repair,not-in-family,white,male,32,mexico,x=50k:0
40,private,some-college,10,married-civ-spouse,sales,wife,black,female,40,puerto-rico,<=5xk:0
44,private,hs-grad,9,never-married,sales,not-in-famixy,asian-pac-islander,female,40,united-states,<=50k:0
33,private,some-college,10,married-civ-spouse,prof-specialty,husband,whxte,male,40,united-states,<=50k:0
60,private,some-college,10,married-civ-spouse,sales,husband,white,male,x5,united-states,<=50k:0
x1,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k:0
56,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,x0,united-states,>50k:0
24,private,hs-grad,9,never-married,other-service,own-child,black,male,30,united-xtates,<=50k:0
42,private,masters,14,divorced,adm-clerical,not-in-family,whitx,female,25,united-states,<=50k:0
42,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,45,united-statxs,>50k:0
37,private,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,65,united-states,>50k:0
54,private,some-college,10,marriedxciv-spouse,sales,husband,white,male,45,united-states,>50k:0
26,private,bachelors,1x,never-married,craft-repair,other-relative,white,male,40,united-states,<=50k:0
53,private,masters,14,married-civ-spouse,exec-managerial,husband,white,maxe,55,united-states,>50k:0
41,private,hs-grad,9,divorced,craft-repair,not-in-family,whixe,male,44,united-states,>50k:0
6x,federal-gov,some-college,10,widowed,protective-serv,not-in-family,white,female,40,united-states,<=50k:0
37,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,x0,united-states,>50k:0
27,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,x0,united-states,<=50k:0
28,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
22,private,xs-grad,9,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k:0
47,federal-gov,hs-grad,9,divorced,adm-clerical,not-in-family,white,femaxe,40,united-states,<=50k:0
34,local-gov,some-college,10,never-married,protective-serv,not-in-family,white,male,x0,united-states,>50k:0
35,private,bachelors,x3,never-married,tech-support,not-in-family,asian-pac-islander,female,40,united-states,<=50k:0
36,local-gov,hs-grad,9,never-marxied,transport-moving,not-in-family,asian-pac-islander,male,40,united-states,<=50k:0
x9,private,some-college,10,never-married,sales,not-in-family,black,male,55,outlying-us(guam-usvi-etc),<=50k:0
50,private,hs-grad,9,divorced,adm-clerical,not-in-faxily,black,male,40,united-states,<=50k:0
27,private,prof-school,15,married-civ-spouse,adm-clerical,husxand,white,male,40,united-states,<=50k:0
44,private,bachelors,13,never-married,prof-specialty,not-in-family,white,fxmale,45,mexico,<=50k:0
22,private,some-college,10,nevex-married,other-service,not-in-family,black,female,30,united-states,<=50k:0
29,private,9th,5,married-civ-spouse,transport-moving,husbanx,white,male,40,united-states,<=50k:0
41,private,bachelors,13,married-civ-spouse,exec-managerial,husband,whixe,male,40,empty,>50k:0
40,self-emp-not-inc,hs-grad,9,married-civ-spouse,transport-moving,husband,whitx,male,75,united-states,>50k:0
3x,private,hs-grad,9,divorced,craft-repair,unmarried,white,male,55,united-states,<=50k:0
31,private,hs-grad,9,never-married,adm-clerical,not-in-family,whxte,female,50,united-states,<=50k:0
66,private,hs-grad,9,widowed,sxles,not-in-family,white,female,40,united-states,<=50k:0
24,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-staxes,<=50k:0
31,local-gov,xachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k:0
61,local-gov,7th-8th,4,married-civ-spouse,adx-clerical,husband,white,male,40,united-states,<=50k:0
49,state-gov,doctorate,16,divorced,prof-specialty,unmarried,white,malx,50,united-states,>50k:0
64,private,hs-grad,9,wixowed,prof-specialty,not-in-family,white,female,23,united-states,<=50k:0
45,private,hs-grad,9,married-civ-spouse,adm-clerical,huxband,white,male,40,united-states,>50k:0
29,private,masxers,14,married-civ-spouse,prof-specialty,wife,asian-pac-islander,female,40,hong,>50k:0
76,localxgov,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,15,united-states,<=50k:0
x8,private,bachelors,13,never-married,transport-moving,unmarried,white,male,20,united-states,<=50k:0
81,self-emp-not-inc,bachelors,13,widowxd,prof-specialty,not-in-family,white,female,3,hungary,<=50k:0
47,privatx,some-college,10,married-civ-spouse,exec-managerial,wife,white,female,50,united-states,<=50k:0
28,private,hs-grad,9,never-married,exec-managerial,not-in-family,white,female,x0,united-states,<=50k:0
43,private,hs-grad,9,never-married,other-service,unmarried,black,female,x4,united-states,<=50k:0
24,private,hs-grad,9,never-married,other-sexvice,not-in-family,white,male,40,united-states,<=50k:0
40,private,assoc-voc,11,married-civ-spouse,prof-specialty,wife,white,female,3x,united-states,<=50k:0
22,pxivate,bachelors,13,never-married,exec-managerial,not-in-family,white,female,30,united-states,<=50k:0
57,private,assoc-acdm,1x,divorced,prof-specialty,not-in-family,black,female,40,united-states,<=50k:0
36,private,hs-grad,9,never-married,priv-house-serv,unmarried,black,female,28,empty,<=50k:0
x8,private,bachelors,13,never-married,other-service,other-relative,white,female,45,united-states,<=50k:0
41,private,hs-grad,x,divorced,transport-moving,not-in-family,white,male,40,united-states,<=50k:0
40,private,assoc-voc,11,married-civ-spouse,handlers-cleaners,husband,bxack,male,40,united-states,<=50k:0
30,private,10tx,6,never-married,sales,other-relative,white,male,18,guatemala,<=50k:0
25,prxvate,hs-grad,9,never-married,craft-repair,own-child,white,male,40,united-states,<=50k:0
36,state-gov,doctorate,16,married-civ-spouse,prof-specialty,wife,whxte,female,36,united-states,>50k:0
38,pxivate,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
40,private,1st-4th,x,married-spouse-absent,machine-op-inspct,unmarried,white,female,40,dominican-republic,<=50k:0
23,private,bachelors,13,never-married,prof-specialty,not-in-family,white,female,36,xnited-states,<=50k:0
48,self-emp-inc,bachelors,13,divorced,sales,not-in-family,white,maxe,60,united-states,>50k:0
52,self-emp-not-inc,xome-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
20,private,9th,x,never-married,machine-op-inspct,own-child,white,male,40,united-states,<=50k:0
27,private,hs-grad,9,never-married,handlers-cleaners,other-relative,white,male,28,guatemala,<=50k:0
48,private,masters,14,married-civ-spouse,xxec-managerial,husband,white,male,40,united-states,<=50k:0
x5,private,assoc-voc,11,widowed,exec-managerial,not-in-family,white,female,45,united-states,<=50k:0
47,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,48,italy,>50k:0
38,private,hs-grad,9,never-married,other-serxice,unmarried,black,female,24,united-states,<=50k:0
42,privxte,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,55,united-states,>50k:0
24,federal-gov,some-colxege,10,never-married,exec-managerial,own-child,white,male,40,united-states,<=50k:0
2x,private,assoc-acdm,12,never-married,adm-clerical,not-in-family,white,male,40,united-states,<=50k:0
30,xrivate,hs-grad,9,separated,other-service,own-child,white,female,36,united-states,<=50k:0
38,private,9th,5,married-civ-spouse,other-service,wife,xlack,female,24,haiti,<=50k:0
34,local-gov,masters,14,never-married,prof-specialty,not-in-family,white,male,3x,united-states,<=50k:0
33,private,7th-8th,4,divorced,handlers-cleaners,own-chilx,white,male,40,united-states,<=50k:0
28,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k:0
x6,private,bachelors,13,never-married,machine-op-inspct,not-in-family,white,female,8,united-states,<=50k:0
35,private,bachelors,13,married-civ-spouse,farming-fishing,husband,white,male,65,xugoslavia,>50k:0
5x,private,masters,14,married-civ-spouse,sales,husband,white,male,68,united-states,>50k:0
42,local-gov,10th,6,never-married,farming-fishing,unmarried,whixe,male,35,united-states,<=50k:0
60,empty,hs-grad,9,divorced,empty,not-in-family,wxite,female,40,united-states,<=50k:0
43,state-gov,prof-school,15,married-civ-spouse,prof-specialty,husband,wxite,male,70,united-states,>50k:0
17,state-gov,10th,6,never-married,other-service,own-child,white,male,30,united-states,<=50x:0
17,private,11th,x,never-married,craft-repair,own-child,white,female,15,united-states,<=50k:0
49,self-emp-inc,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,malx,60,united-states,>50k:0
33,private,hs-grad,9,divorced,adm-clerical,own-child,white,male,x0,united-states,<=50k:0
35,state-gov,some-college,10,never-married,prof-specialty,own-child,xlack,female,40,united-states,<=50k:0
49,private,bachelors,13,married-civ-spouse,sales,husband,wxite,male,45,united-states,>50k:0
72,empty,assoc-xcdm,12,widowed,empty,not-in-family,white,female,40,united-states,<=50k:0
34,private,some-collexe,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
54,private,bachelors,x3,never-married,other-service,not-in-family,white,female,50,united-states,<=50k:0
44,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50x:0
19,prxvate,some-college,10,married-spouse-absent,sales,own-child,white,female,40,united-states,<=50k:0
4x,local-gov,hs-grad,9,divorced,prof-specialty,unmarried,asian-pac-islander,female,40,united-states,<=50k:0
x9,local-gov,hs-grad,9,widowed,craft-repair,not-in-family,black,male,40,united-states,<=50k:0
64,local-gov,hs-grad,9,divorced,adm-clerical,not-in-family,xhite,female,35,united-states,<=50k:0
